Student_ID,Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Department,Parental_Education,Dropout
240.0,22.9,0,59820.0,1,3.11,90.7,1.0,9.0,1,0,4.3,3.78,3.77,3.71,1,2,0,0.0
241.0,19.3,0,25000.0,1,3.7,80.1,4.0,36.5,1,0,6.6,1.5,0.93,0.91,2,4,3,1.0
242.0,20.7,0,25000.0,1,2.87,76.8,1.0,15.0,1,0,5.6,0.85,0.94,0.88,2,3,0,0.0
243.0,22.1,0,61340.0,1,2.77,92.7,1.0,43.3,1,0,6.3,0.0,0.23,0.27,1,0,1,1.0
244.0,22.9,0,32257.0,1,4.61,83.6,0.0,39.5,1,1,3.9,3.18,3.11,3.07,2,3,2,0.0
245.0,18.4,0,32325.0,0,3.87,78.0,0.0,28.8,1,0,5.1,1.96,1.62,1.62,3,3,3,0.0
246.0,20.3,1,25000.0,1,4.16,75.1,1.0,44.8,0,0,5.7,0.0,0.15,0.08,3,3,3,0.0
247.0,20.0,0,25000.0,0,4.92,72.8,1.0,41.1,0,0,5.6,1.41,1.35,1.36,2,0,2,1.0
248.0,19.6,1,49416.0,1,4.24,85.4,4.0,31.9,0,1,5.4,2.17,2.0,2.0,1,2,1,1.0
249.0,24.9,1,53680.0,1,3.56,88.1,3.0,20.8,0,0,9.3,1.51,1.54,1.54,0,0,0,1.0
250.0,21.9,0,47586.0,0,2.86,82.0,0.0,35.0,1,0,6.5,3.45,3.48,3.48,0,0,2,0.0
251.0,18.2,1,47848.0,1,4.58,80.4,2.0,34.9,1,0,6.8,2.7,2.88,2.82,3,0,1,0.0
252.0,23.0,1,29740.5,1,4.0,71.7,1.0,35.9,0,0,5.5,3.04,2.99,3.07,2,2,1,0.0
253.0,25.7,0,32174.0,0,5.14,70.7,1.0,30.9,0,0,6.5,2.1,2.07,2.17,3,1,0,1.0
254.0,23.3,1,26763.0,0,2.04,82.6,1.0,33.9,1,0,5.9,0.0,0.34,0.44,1,4,0,1.0
255.0,17.7,1,61463.0,1,1.37,82.1,3.0,33.6,0,0,8.8,0.0,0.0,0.02,3,0,0,1.0
256.0,19.9,0,25000.0,1,3.04,85.3,2.0,46.3,0,0,5.4,1.93,1.88,1.85,2,3,2,0.0
257.0,23.8,1,37123.0,1,2.0,85.8,3.0,14.7,1,0,7.0,2.62,2.45,2.43,3,2,2,0.0
258.0,19.4,1,25000.0,1,2.33,78.7,0.0,18.0,0,1,9.3,0.22,0.38,0.41,1,4,2,1.0
259.0,22.0,1,25000.0,1,0.91,96.8,2.0,30.9,1,0,6.7,1.38,1.65,1.58,1,0,2,0.0
260.0,22.7,0,29740.5,0,4.0,73.3,2.0,20.9,0,1,5.5,1.86,1.74,1.74,0,4,1,0.0
261.0,19.0,0,25000.0,1,2.49,78.2,1.0,32.5,1,0,4.2,4.0,3.9,3.9,0,1,0,0.0
262.0,20.9,0,47988.0,1,2.48,88.9,2.0,16.6,1,0,4.6,3.49,3.71,3.74,2,3,0,0.0
263.0,17.0,1,25000.0,1,3.14,76.9,3.0,18.5,0,0,6.2,1.94,1.81,1.74,2,0,1,1.0
264.0,18.7,0,29740.5,1,4.0,82.9,1.0,54.7,1,1,5.5,2.26,2.48,2.44,1,2,0,1.0
265.0,20.4,0,32193.0,1,3.66,77.7,2.0,27.2,1,0,6.6,2.13,2.29,2.29,0,1,1,0.0
266.0,18.3,1,25000.0,1,2.18,78.9,1.0,15.9,0,1,4.8,3.48,3.93,3.96,1,0,3,0.0
267.0,24.6,0,25000.0,1,5.28,71.6,3.0,28.6,1,0,5.0,1.82,2.46,2.39,2,3,2,0.0
268.0,17.9,0,34663.0,1,4.36,88.1,3.0,42.4,0,0,5.2,3.44,3.05,3.18,2,4,0,0.0
269.0,20.0,0,38455.0,1,4.54,88.3,0.0,44.5,0,0,3.1,3.8,4.0,4.0,2,1,1,0.0
270.0,21.3,1,26302.0,1,3.43,88.2,2.0,12.5,0,0,4.7,1.7,1.57,1.55,1,3,0,0.0
271.0,24.2,1,44629.0,1,5.4,78.6,2.0,20.8,0,1,4.6,4.0,3.98,3.93,1,0,1,0.0
272.0,17.8,1,27845.0,1,4.64,84.7,2.0,32.7,0,0,10.0,0.0,0.09,0.22,1,1,0,1.0
273.0,23.6,1,29977.0,1,4.25,98.0,0.0,29.6,1,0,7.2,1.02,1.13,1.19,2,3,1,1.0
274.0,21.0,0,34579.0,1,5.3,84.3,3.0,10.8,0,0,3.6,4.0,3.74,3.71,3,4,2,0.0
275.0,18.8,1,51855.0,1,1.83,72.8,2.0,12.7,1,0,2.7,1.06,1.02,1.02,0,3,0,0.0
276.0,22.0,0,25000.0,1,4.25,75.2,1.0,17.2,1,0,3.1,0.86,1.08,1.13,3,1,0,1.0
277.0,21.4,1,25000.0,0,3.13,74.8,0.0,8.7,1,1,8.0,2.14,2.67,2.67,2,1,0,0.0
278.0,19.7,1,25000.0,1,3.06,92.6,3.0,24.5,1,0,3.1,3.03,3.01,3.04,2,2,1,0.0
279.0,21.2,0,25000.0,1,5.04,85.2,1.0,44.3,1,0,8.4,2.04,2.08,2.05,2,1,0,0.0
280.0,20.2,1,69964.0,1,5.78,69.4,1.0,22.0,0,1,5.9,3.82,3.98,3.94,3,3,1,0.0
281.0,21.2,0,41925.0,1,5.65,92.4,1.0,43.0,1,0,5.1,3.74,3.41,3.42,1,3,2,0.0
282.0,22.5,1,25000.0,1,4.01,86.5,0.0,30.4,1,0,3.4,3.47,3.89,3.96,1,2,0,0.0
283.0,24.5,1,25000.0,1,3.58,83.4,1.0,27.8,0,1,7.8,2.14,2.08,2.11,2,0,1,0.0
284.0,18.3,0,37185.0,1,5.61,94.1,0.0,10.0,0,0,6.5,2.88,3.3,3.27,2,3,0,0.0
285.0,25.7,0,25000.0,1,2.72,80.2,2.0,44.0,0,0,7.1,3.13,2.63,2.6,2,2,3,0.0
286.0,17.0,1,25000.0,1,6.21,92.9,1.0,31.4,0,0,5.0,1.64,1.88,1.85,2,0,1,1.0
287.0,20.7,1,66634.0,1,3.5,64.3,1.0,10.8,1,1,6.7,0.96,0.32,0.28,3,4,1,0.0
288.0,22.3,0,25000.0,1,3.94,76.1,0.0,34.6,0,1,8.2,2.53,2.35,2.32,2,0,0,0.0
289.0,21.6,0,52723.0,1,3.31,88.3,1.0,22.9,1,0,6.6,2.01,1.88,1.89,1,1,2,0.0
290.0,19.6,0,63145.0,1,4.05,95.4,1.0,30.7,0,1,3.6,2.49,2.29,2.25,2,1,1,0.0
291.0,20.5,1,29740.5,1,4.0,72.3,3.0,32.9,0,1,5.5,1.37,1.31,1.31,0,1,2,0.0
292.0,19.9,0,25000.0,0,3.52,78.7,2.0,44.6,0,0,6.9,1.2,1.21,1.19,3,2,0,1.0
293.0,19.7,1,25193.0,1,4.2,83.3,1.0,16.5,0,0,8.5,1.85,1.99,1.95,3,0,1,0.0
294.0,22.9,1,25000.0,1,3.86,74.5,2.0,36.9,0,0,6.6,4.0,3.74,3.74,0,4,0,0.0
297.0,23.0,1,36914.0,1,6.06,73.7,1.0,42.6,1,1,3.1,4.0,4.0,4.0,0,3,1,0.0
298.0,21.7,1,68745.0,1,2.49,80.1,4.0,34.3,0,0,7.0,2.02,2.33,2.32,3,0,1,1.0
299.0,22.8,1,48557.0,1,3.19,84.2,4.0,33.3,1,0,5.7,3.19,3.7,3.66,1,2,1,0.0
300.0,22.4,0,39877.0,1,3.78,85.7,4.0,48.6,0,1,9.1,2.0,2.04,2.04,0,1,2,0.0
301.0,19.2,0,25000.0,1,4.86,75.1,3.0,26.6,0,1,2.9,2.29,2.5,2.49,1,4,1,0.0
302.0,19.8,1,38794.0,1,4.61,80.6,0.0,39.6,1,0,3.5,1.86,2.17,2.18,1,4,1,0.0
304.0,22.3,0,29740.5,1,4.0,84.4,0.0,28.7,0,0,5.5,2.2,2.31,2.32,3,3,3,0.0
305.0,21.0,0,29740.5,0,4.0,72.6,4.0,5.8,0,1,5.5,1.59,1.52,1.46,2,3,0,0.0
306.0,21.3,1,27021.0,1,6.35,92.2,0.0,19.7,1,0,5.3,3.58,4.0,3.93,2,0,0,0.0
307.0,23.8,0,25000.0,1,3.21,84.1,0.0,33.5,0,0,5.9,2.42,2.43,2.44,1,0,1,0.0
308.0,19.7,0,48083.0,1,5.37,90.5,4.0,20.0,0,0,4.6,2.87,3.07,3.09,1,0,1,0.0
311.0,20.5,1,25000.0,1,4.76,74.4,2.0,36.7,0,0,6.8,1.39,0.96,1.0,3,0,1,0.0
312.0,23.4,0,29740.5,1,4.0,87.6,1.0,18.6,1,0,5.5,4.0,3.97,4.0,1,0,1,0.0
313.0,22.8,1,32428.0,1,5.2,78.5,0.0,23.0,0,1,8.6,0.08,0.0,0.0,3,3,1,1.0
314.0,22.8,0,50207.0,1,2.99,69.0,2.0,46.9,0,0,1.7,3.28,3.17,3.17,0,2,0,0.0
315.0,23.9,1,25000.0,1,3.89,83.4,2.0,24.2,0,0,3.6,1.66,2.03,2.05,2,3,1,0.0
316.0,21.0,0,25000.0,1,5.05,79.4,4.0,38.7,0,1,9.6,1.51,1.76,1.84,2,3,0,0.0
318.0,20.3,0,56794.0,1,2.5,68.3,2.0,29.7,0,0,4.3,2.23,2.18,2.09,1,0,1,0.0
319.0,21.7,0,59283.0,1,4.05,69.9,2.0,38.9,1,0,3.2,1.67,1.51,1.57,3,3,0,0.0
320.0,20.7,1,25000.0,1,4.23,77.6,0.0,7.7,1,0,4.7,2.97,2.57,2.53,2,0,0,0.0
321.0,21.2,1,25000.0,1,3.88,74.6,2.0,35.3,0,1,6.0,2.67,2.7,2.7,0,3,3,0.0
322.0,22.3,1,29740.5,1,4.0,62.400000000000006,1.0,36.6,1,1,5.5,3.45,3.56,3.61,3,3,0,0.0
323.0,19.2,0,25000.0,1,3.87,88.7,1.0,40.2,1,0,6.1,3.57,3.46,3.42,1,4,0,0.0
325.0,18.8,1,69299.0,1,4.42,74.8,1.0,30.0,0,1,5.8,2.01,2.61,2.67,3,3,1,0.0
326.0,18.3,1,25000.0,1,2.55,77.8,2.0,5.0,0,0,6.1,3.6,3.94,3.95,2,3,0,0.0
328.0,22.7,0,29657.0,1,3.9,80.3,2.0,32.1,1,1,5.6,2.23,2.19,2.1,3,2,0,0.0
330.0,22.4,0,32429.0,1,2.03,79.7,4.0,52.1,0,1,3.8,1.75,1.35,1.4,1,1,1,0.0
331.0,21.0,1,42012.0,1,2.47,84.1,1.0,25.9,0,0,7.7,2.49,2.89,2.89,0,2,1,0.0
332.0,19.0,1,68868.0,0,2.9,63.4,5.0,40.5,0,1,4.1,1.56,2.17,2.17,0,0,0,1.0
333.0,21.2,0,63996.0,1,5.38,82.7,4.0,28.2,1,0,4.2,4.0,4.0,4.0,0,0,0,0.0
334.0,19.5,1,29740.5,1,4.0,93.8,2.0,10.6,0,0,5.5,1.65,1.26,1.31,1,0,0,1.0
335.0,23.1,0,27318.0,1,5.59,82.8,4.0,37.3,0,0,3.3,2.05,2.4,2.36,2,3,0,0.0
336.0,20.7,1,40477.0,1,2.67,83.0,2.0,52.0,1,0,6.6,1.36,1.74,1.75,2,4,2,0.0
337.0,19.2,1,25000.0,1,3.08,84.3,2.0,25.4,1,1,3.2,3.09,3.16,3.07,1,2,0,0.0
338.0,20.3,0,32574.0,1,3.27,94.5,3.0,19.1,0,0,7.5,0.49,0.36,0.37,3,2,0,1.0
339.0,21.9,0,25000.0,1,3.62,92.8,1.0,30.8,1,0,3.1,3.99,3.57,3.54,2,3,0,0.0
340.0,19.8,0,25000.0,1,4.31,73.8,1.0,28.5,0,0,5.0,2.76,2.35,2.3,1,1,2,0.0
341.0,19.2,1,30646.0,1,4.81,91.6,2.0,61.3,1,0,6.1,3.83,3.48,3.49,1,4,0,0.0
342.0,21.5,1,63409.0,1,5.63,93.0,2.0,42.1,1,1,6.9,2.22,1.89,1.89,2,0,1,1.0
343.0,21.5,0,51817.0,1,1.14,68.3,3.0,31.6,1,1,5.1,2.48,2.43,2.37,1,3,0,0.0
344.0,19.9,0,28307.0,1,6.63,82.2,2.0,5.0,1,0,4.2,4.0,3.84,3.81,3,3,0,0.0
347.0,17.8,0,29740.5,1,4.0,76.6,2.0,31.0,1,0,5.5,2.49,2.19,2.19,1,3,0,0.0
348.0,17.9,0,25000.0,1,4.83,76.3,0.0,39.9,0,0,2.2,3.49,3.27,3.27,2,4,0,0.0
349.0,19.4,0,25000.0,1,5.46,76.8,2.0,34.7,0,1,5.8,3.14,3.11,3.11,0,2,0,0.0
350.0,20.5,0,48532.0,1,5.32,90.4,0.0,24.2,1,0,5.5,3.37,3.05,3.09,2,3,1,0.0
351.0,21.7,1,25000.0,1,4.54,81.5,2.0,50.3,1,1,3.1,2.78,3.22,3.18,3,3,1,0.0
352.0,24.2,0,39206.0,1,4.98,85.4,0.0,32.3,0,0,4.1,3.71,3.57,3.6,3,0,0,0.0
354.0,20.6,0,25000.0,1,3.08,100.0,3.0,30.3,0,0,6.3,2.99,3.09,3.06,2,1,0,0.0
355.0,21.0,0,39620.0,1,2.73,90.0,0.0,47.1,0,0,3.7,2.53,2.45,2.4,1,2,0,1.0
356.0,18.8,0,41084.0,1,0.92,81.9,3.0,12.2,1,0,3.7,1.07,1.03,1.07,1,1,0,1.0
357.0,21.0,0,25000.0,1,2.78,79.9,1.0,33.2,0,1,5.7,3.14,3.37,3.32,3,1,1,0.0
358.0,20.4,1,67005.0,1,2.65,76.4,2.0,30.9,0,1,4.0,4.0,3.33,3.31,3,2,1,0.0
359.0,21.7,1,25019.0,1,2.79,74.2,3.0,11.5,1,1,5.1,2.19,2.23,2.24,1,2,0,0.0
360.0,19.2,1,25000.0,1,4.87,72.4,1.0,39.2,1,0,8.7,0.78,0.99,0.92,1,1,1,1.0
361.0,22.1,1,29740.5,0,4.0,89.9,2.0,33.1,0,1,5.5,1.61,0.95,0.95,0,2,0,0.0
362.0,24.4,1,40687.0,1,5.1,74.8,2.0,40.5,0,1,7.3,0.99,1.51,1.54,1,4,0,1.0
363.0,20.8,1,51801.0,0,1.96,87.1,1.0,43.7,1,1,3.3,2.31,2.29,2.32,1,0,1,0.0
364.0,21.9,1,67033.0,1,3.15,78.0,1.0,29.3,1,0,4.1,0.0,0.0,0.0,1,0,1,1.0
365.0,22.5,1,25000.0,1,3.49,76.0,1.0,23.3,1,0,4.1,2.73,3.21,3.19,2,4,0,0.0
366.0,20.1,1,62937.0,1,5.54,79.4,0.0,12.9,1,0,3.5,4.0,3.77,3.82,1,2,0,0.0
367.0,21.5,1,25000.0,1,4.08,96.3,3.0,22.3,1,0,2.3,4.0,4.0,3.96,3,4,0,0.0
368.0,21.0,0,29740.5,1,4.0,100.0,1.0,30.1,1,1,5.5,2.94,3.1,3.07,3,0,1,0.0
369.0,21.2,0,25256.0,1,2.57,79.1,0.0,18.4,0,0,6.2,1.54,1.64,1.6,3,0,0,1.0
370.0,19.3,1,25000.0,1,5.11,78.3,4.0,37.0,0,0,3.8,3.18,3.65,3.54,3,3,2,0.0
371.0,21.1,0,48693.0,1,3.92,89.6,2.0,19.2,0,0,4.2,2.66,2.61,2.67,2,1,1,0.0
372.0,22.1,0,34903.0,1,1.72,83.2,0.0,8.8,0,0,5.6,2.29,1.7,1.69,2,3,1,1.0
373.0,24.2,1,25000.0,1,4.91,76.8,0.0,23.1,1,0,5.5,1.25,1.15,1.15,0,2,2,0.0
374.0,23.1,0,44565.0,1,4.38,85.9,2.0,32.2,1,0,7.4,2.79,2.43,2.43,0,0,0,0.0
375.0,25.7,0,25207.0,1,3.55,88.1,0.0,14.9,0,0,7.5,1.85,1.56,1.52,1,2,0,0.0
376.0,19.3,0,25000.0,1,3.55,80.1,3.0,19.3,0,0,4.3,3.33,3.75,3.89,2,0,0,0.0
377.0,22.9,1,30614.0,1,2.61,80.3,0.0,22.4,0,0,5.4,0.15,0.44,0.45,1,0,1,1.0
378.0,21.4,0,39265.0,0,5.51,95.7,0.0,24.0,1,1,3.7,2.15,2.06,2.04,2,0,1,0.0
379.0,25.8,1,37568.0,1,4.95,75.4,2.0,33.6,0,0,8.2,1.28,1.22,1.22,0,3,0,0.0
380.0,19.2,0,25000.0,0,2.62,77.7,4.0,37.7,1,0,6.0,1.7,1.72,1.77,1,1,0,1.0
381.0,19.2,0,49428.0,1,4.07,78.3,3.0,24.3,0,1,7.3,3.92,3.91,3.85,3,0,1,0.0
382.0,19.7,0,26019.0,0,3.08,95.6,2.0,17.5,1,0,4.8,3.45,3.34,3.44,3,1,1,0.0
383.0,17.0,0,25000.0,1,2.34,66.2,1.0,31.6,0,0,7.3,1.71,1.37,1.33,3,4,1,0.0
384.0,19.8,1,25000.0,0,6.02,88.6,0.0,36.2,1,1,6.8,2.63,2.53,2.52,3,1,1,1.0
385.0,19.3,0,53632.0,1,3.54,81.8,2.0,49.4,0,1,7.8,0.83,0.53,0.41,2,2,0,0.0
386.0,21.3,0,29954.0,1,2.91,96.5,1.0,43.8,0,0,3.1,2.64,2.75,2.75,0,3,2,1.0
387.0,21.8,1,33743.0,1,2.45,84.8,2.0,14.9,0,1,5.6,2.27,2.72,2.79,1,4,2,0.0
388.0,25.1,0,55686.0,1,3.69,64.8,1.0,28.3,0,1,7.5,0.86,1.02,1.08,2,2,2,1.0
389.0,23.1,1,29740.5,1,4.0,94.9,1.0,35.5,1,0,5.5,2.45,2.11,2.11,0,3,0,0.0
390.0,19.7,1,25000.0,1,3.8,80.1,2.0,19.8,0,0,6.4,1.16,0.92,0.83,3,1,0,0.0
391.0,19.0,0,31004.0,0,5.57,65.7,0.0,25.8,0,0,6.5,2.47,2.3,2.3,2,4,1,0.0
392.0,22.1,1,35767.0,1,5.21,78.8,2.0,38.1,1,0,6.8,1.78,1.52,1.52,0,3,2,0.0
393.0,18.1,0,25395.0,1,4.63,82.3,2.0,33.0,0,0,6.1,3.22,3.23,3.28,3,2,2,0.0
395.0,23.6,1,25000.0,1,4.33,69.7,1.0,22.2,0,0,6.3,1.24,1.0,0.97,1,1,3,1.0
396.0,20.0,0,58223.0,1,2.82,84.4,2.0,12.7,0,0,7.6,2.52,2.82,2.82,0,2,2,0.0
397.0,17.2,1,47796.0,1,5.09,72.0,4.0,26.3,0,0,4.2,3.03,3.6,3.6,0,2,0,0.0
398.0,24.0,0,39107.0,1,4.18,73.8,3.0,28.9,1,0,6.1,1.97,2.42,2.35,3,2,0,0.0
399.0,20.7,0,25000.0,1,4.05,92.9,2.0,12.4,0,0,7.7,2.35,2.41,2.38,1,3,0,0.0
400.0,23.7,0,64237.0,1,4.38,79.4,3.0,30.6,1,0,4.1,1.97,1.59,1.53,2,1,1,0.0
401.0,17.5,0,25000.0,1,3.49,72.3,0.0,34.7,0,1,4.3,3.91,3.93,4.0,3,0,1,0.0
402.0,19.7,0,25000.0,1,6.43,74.8,3.0,21.7,0,1,6.4,4.0,3.75,3.75,0,1,1,0.0
403.0,21.0,1,26840.0,1,1.88,85.1,2.0,34.8,0,1,8.0,2.8,2.49,2.51,1,4,0,0.0
404.0,21.1,0,37966.0,1,5.06,85.4,3.0,33.3,0,1,5.3,2.57,2.37,2.29,1,2,2,0.0
405.0,20.0,1,43637.0,1,4.17,87.3,2.0,26.3,0,1,5.7,1.73,1.67,1.67,2,0,0,0.0
406.0,22.4,0,50803.0,1,4.59,88.4,4.0,25.0,0,1,6.2,1.96,2.38,2.39,3,4,0,0.0
407.0,18.7,0,48509.0,1,3.51,84.7,3.0,26.0,0,0,4.6,3.6,3.67,3.71,2,0,2,0.0
408.0,20.7,0,34605.0,1,5.97,86.9,1.0,19.7,1,1,9.4,2.63,2.19,2.19,0,3,2,0.0
409.0,21.3,0,38160.0,1,5.15,78.2,1.0,34.1,1,0,3.8,2.96,2.62,2.5,3,4,0,0.0
410.0,22.1,0,25000.0,1,3.0,73.1,1.0,19.9,0,0,5.7,1.46,1.56,1.58,1,3,1,0.0
411.0,22.6,0,25000.0,1,5.46,92.9,2.0,20.6,0,1,5.7,2.47,2.19,2.19,0,2,0,0.0
412.0,18.5,0,50883.0,1,4.39,89.0,2.0,36.0,0,1,1.6,3.63,3.9,3.9,0,3,0,0.0
413.0,17.6,1,49135.0,1,3.24,79.7,2.0,27.1,0,1,4.0,3.78,3.69,3.64,1,4,1,0.0
414.0,23.8,1,45903.0,0,1.8,76.7,3.0,30.7,0,1,3.1,1.87,1.77,1.77,1,4,1,0.0
415.0,21.7,1,25000.0,1,5.0,100.0,4.0,9.5,0,0,6.8,1.83,1.39,1.47,2,3,0,0.0
416.0,19.4,0,51344.0,1,3.06,74.8,3.0,23.7,1,0,2.5,2.96,2.29,2.29,0,3,0,0.0
417.0,24.4,1,29740.5,1,4.0,83.8,2.0,50.2,1,0,5.5,2.43,1.71,1.71,0,4,0,0.0
418.0,21.3,1,56750.0,0,5.9,76.6,1.0,8.6,1,0,3.4,4.0,3.37,3.37,1,4,2,0.0
419.0,23.6,1,25425.0,1,2.95,78.7,0.0,51.0,0,1,7.2,2.24,1.98,2.0,2,1,0,0.0
421.0,25.5,0,25000.0,1,2.51,64.7,1.0,23.6,0,0,6.3,1.18,0.72,0.7,1,3,2,0.0
424.0,23.1,1,25000.0,1,5.17,76.7,0.0,5.0,0,0,3.3,3.57,3.16,3.13,3,2,0,0.0
425.0,22.4,1,33420.0,1,4.57,100.0,2.0,47.0,1,1,7.5,3.78,3.85,3.73,1,1,0,0.0
426.0,24.0,1,25000.0,1,5.16,84.3,1.0,33.2,0,1,6.5,3.11,3.27,3.31,1,3,2,0.0
427.0,18.9,0,28470.0,1,3.56,83.3,0.0,42.1,0,0,1.3,3.42,4.0,4.0,1,2,0,0.0
428.0,22.5,0,25000.0,1,2.27,85.1,4.0,9.0,0,1,5.7,0.24,0.32,0.35,1,4,2,0.0
429.0,23.3,1,25000.0,0,3.04,77.3,5.0,27.3,0,0,10.0,0.99,1.03,1.03,0,0,0,1.0
430.0,17.1,1,39820.0,1,6.97,74.2,1.0,5.0,0,0,7.5,1.51,1.7,1.7,0,2,0,0.0
431.0,18.4,1,25000.0,1,2.49,75.9,4.0,44.4,1,1,4.6,2.4,2.46,2.46,0,4,2,0.0
432.0,17.0,1,25000.0,1,5.25,77.6,2.0,18.2,0,1,6.5,3.46,3.5,3.53,1,1,1,0.0
433.0,20.4,1,25000.0,0,3.86,86.5,0.0,18.0,1,0,4.8,3.61,3.44,3.42,1,3,0,0.0
434.0,22.6,1,25000.0,1,3.54,79.0,3.0,6.8,1,0,7.3,0.94,1.14,1.09,3,3,0,0.0
435.0,24.3,1,65314.0,1,6.2,86.9,5.0,35.3,1,0,4.0,1.21,1.19,1.19,0,3,1,0.0
436.0,21.2,0,25000.0,0,4.12,71.9,1.0,30.9,0,0,7.7,0.88,0.83,0.85,1,2,0,1.0
437.0,24.6,0,25000.0,1,5.21,76.8,1.0,21.0,0,1,7.2,2.49,2.35,2.32,2,4,1,1.0
438.0,18.0,0,33401.0,1,7.12,76.3,2.0,33.2,0,1,6.7,0.64,0.43,0.43,0,2,0,1.0
440.0,20.9,0,29740.5,0,4.0,63.3,2.0,8.9,1,0,5.5,1.69,1.74,1.74,1,0,0,1.0
441.0,21.8,0,26970.0,1,4.92,73.7,2.0,25.6,0,0,7.3,2.15,1.88,1.84,1,4,1,1.0
442.0,20.9,1,36357.0,1,3.58,85.7,1.0,49.7,0,1,7.5,1.42,1.66,1.66,0,2,0,1.0
443.0,17.0,1,52379.0,1,4.64,87.9,0.0,41.7,1,1,6.8,1.37,1.11,1.07,1,3,0,1.0
444.0,20.8,0,51779.0,1,5.47,70.8,2.0,35.5,1,0,6.3,2.17,1.96,1.96,0,4,1,0.0
445.0,18.1,1,34200.0,1,5.02,80.0,1.0,32.9,0,0,4.3,4.0,3.83,3.83,0,0,1,0.0
446.0,22.5,1,26993.0,1,4.15,71.8,0.0,25.6,0,0,4.3,1.84,1.32,1.32,3,2,3,0.0
448.0,18.9,0,28005.0,1,2.12,76.5,2.0,36.8,0,0,6.6,1.36,1.55,1.51,3,1,1,0.0
449.0,19.9,1,25000.0,1,6.38,77.7,3.0,29.0,1,0,5.5,2.49,2.44,2.44,3,4,1,1.0
450.0,18.7,0,25000.0,1,2.76,80.3,0.0,32.4,1,0,4.6,3.87,4.0,4.0,2,4,0,0.0
451.0,20.9,0,25000.0,1,5.52,84.3,2.0,10.7,0,1,5.3,3.44,3.15,3.15,0,1,1,0.0
452.0,23.1,1,48677.0,1,2.41,82.4,2.0,24.2,1,1,5.4,3.44,3.55,3.6,3,3,2,0.0
453.0,18.8,0,25000.0,1,2.75,85.1,5.0,15.7,1,1,6.0,3.35,3.41,3.33,3,1,0,0.0
454.0,22.1,1,29631.0,1,4.88,87.8,2.0,15.5,0,0,5.1,2.58,1.95,1.93,1,3,3,0.0
455.0,19.8,1,26294.0,1,6.02,80.9,0.0,35.6,0,0,7.6,2.1,1.93,1.9,1,3,0,0.0
457.0,20.8,1,25000.0,1,4.46,69.2,3.0,39.2,0,1,4.3,3.66,3.43,3.35,1,0,1,0.0
458.0,18.7,1,25000.0,1,2.23,75.9,0.0,42.4,0,0,5.4,2.25,1.86,1.9,1,2,0,0.0
459.0,19.8,1,27401.0,1,1.23,83.8,0.0,29.3,1,1,3.5,2.52,2.74,2.74,0,0,1,0.0
460.0,18.4,0,26410.0,1,3.44,70.9,3.0,22.7,0,0,9.1,2.53,2.56,2.5,3,0,1,0.0
461.0,25.3,0,25000.0,1,4.2,90.6,2.0,42.4,0,0,6.7,0.86,1.05,1.06,2,4,1,1.0
462.0,21.1,1,28322.0,1,3.93,73.6,5.0,36.6,1,0,5.5,0.4,0.38,0.38,0,0,1,1.0
463.0,19.5,0,25000.0,1,6.87,81.1,3.0,44.3,0,0,8.0,2.41,1.98,2.01,3,0,0,0.0
464.0,21.5,1,36839.0,1,2.0,93.8,4.0,17.0,0,1,5.1,3.12,2.79,2.8,2,3,0,0.0
465.0,20.8,0,25000.0,1,3.6,80.5,3.0,26.9,0,0,5.4,1.39,1.76,1.74,2,0,1,0.0
466.0,20.5,1,29276.0,1,6.17,73.3,1.0,27.4,0,1,4.2,2.19,1.92,1.95,2,0,0,0.0
467.0,22.4,0,25000.0,1,4.85,61.9,4.0,32.5,0,0,3.8,1.79,1.92,1.91,2,2,1,0.0
468.0,22.7,0,54708.0,1,2.58,85.2,3.0,37.5,0,0,5.9,4.0,4.0,3.99,1,2,0,0.0
470.0,19.7,1,25000.0,0,3.49,86.6,3.0,46.0,0,0,3.9,2.02,2.3,2.38,3,1,0,0.0
471.0,20.4,0,68489.0,1,2.68,82.9,0.0,25.5,0,1,5.1,3.04,2.84,2.81,1,1,1,0.0
472.0,17.0,1,25000.0,1,3.42,77.7,0.0,17.4,0,1,5.1,2.04,2.08,2.1,1,3,2,0.0
473.0,17.7,0,25000.0,1,6.97,75.7,0.0,22.0,0,0,6.9,2.74,2.67,2.64,1,3,0,0.0
475.0,24.6,1,40638.0,1,3.16,89.9,1.0,24.5,1,0,6.9,3.46,3.69,3.76,2,3,2,0.0
477.0,22.3,1,44905.0,1,4.38,89.5,1.0,27.3,1,0,4.3,2.45,2.45,2.32,2,3,1,1.0
478.0,21.7,0,35050.0,1,5.95,79.7,1.0,32.8,0,0,5.0,3.85,3.6,3.6,0,4,0,0.0
480.0,23.5,0,25000.0,1,3.1,87.6,1.0,42.6,0,0,4.7,2.19,1.86,1.91,1,3,1,0.0
481.0,20.7,0,25278.0,1,4.67,80.6,2.0,6.7,0,0,3.9,3.31,3.55,3.56,3,2,0,0.0
482.0,18.9,0,43215.0,1,4.15,83.8,4.0,5.0,0,0,8.2,2.01,1.44,1.44,1,2,2,0.0
